name,affiliation,homepage,scholarid,orcid
Pascal Denis,CRIStAL,https://www.cristal.univ-lille.fr/profil/pdenis,Y1nQ6eUAAAAJ,0000-0000-0000-0000
Pascal Fallavollita,University of Ottawa,https://health.uottawa.ca/people/fallavollita-pascal,KMXRVlEAAAAJ,0000-0000-0000-0000
Pascal Friederich,Karlsruhe Inst. of Technology,https://aimat.iti.kit.edu/deutsch/people_71.php,3B5h6u0AAAAJ,0000-0000-0000-0000
Pascal Frossard,EPFL,https://people.epfl.ch/pascal.frossard,-Ve9sJ0AAAAJ,0000-0002-4010-714X
Pascal Fua,EPFL,https://people.epfl.ch/pascal.fua/bio?lang=en,kzFmAkYAAAAJ,0000-0002-6702-9970
Pascal Germain,Université Laval,http://www.pascalgermain.info,mgOIj_4AAAAJ,0000-0003-3998-9533
Pascal Hitzler,Kansas State University,http://www.pascal-hitzler.de,EkwfQcMAAAAJ,0000-0000-0000-0000
Pascal Koiran,Ecole Normale Superieure de Lyon,http://perso.ens-lyon.fr/pascal.koiran,EQwChR4AAAAJ,0000-0000-0000-0000
Pascal Lenzner,University of Augsburg,https://www.uni-augsburg.de/de/fakultaet/fai/informatik/prof/thi/team,BEAGdXwAAAAJ,0000-0002-3010-1019
Pascal Matsakis,University of Guelph,http://www.cis.uoguelph.ca/~matsakis,NOSCHOLARPAGE,0000-0000-0000-0000
Pascal Meissner,THWS,https://fiw.thws.de/fakultaet/personen/dozentinnen-und-dozenten/person/prof-dr-ing-pascal-meissner,HkBE3kAAAAAJ,0000-0002-7918-1566
Pascal Poupart,University of Waterloo,https://cs.uwaterloo.ca/~ppoupart,KhAJWroAAAAJ,0000-0000-0000-0000
Pascal Van Hentenryck,Georgia Institute of Technology,https://sites.gatech.edu/pascal-van-hentenryck,GxFQz-4AAAAJ,0000-0000-0000-0000
Pascale Fung,HKUST,http://www.ee.ust.hk/~pascale,QEMJWzEAAAAJ,0000-0000-0000-0000
Pasi Raumonen,Tampere University,https://www.tuni.fi/en/pasi-raumonen,UFJDirUAAAAJ,0000-0000-0000-0000
Pasquale Foggia,University of Salerno,http://mivia.unisa.it/people/foggia,P9eeLD8AAAAJ,0000-0000-0000-0000
Pasquale Malacaria,Queen Mary University of London,http://www.eecs.qmul.ac.uk/~pm,L49fEmsAAAAJ,0000-0000-0000-0000
Pasquale Minervini,University of Edinburgh,http://www.inf.ed.ac.uk/people/staff/Pasquale_Minervini.html,9sk6CSgAAAAJ,0000-0000-0000-0000
Pat Healey,Queen Mary University of London,http://www.eecs.qmul.ac.uk/profiles/healeypat.html,5cjOswYAAAAJ,0000-0000-0000-0000
Pat Morin,Carleton University,https://carleton.ca/scs/people/pat-morin,MQI9NXEAAAAJ,0000-0003-0471-4118
Pat Pannuto,Univ. of California - San Diego,https://patpannuto.com,4uuuczIAAAAJ,0000-0001-7720-6267
Patanamon Thongtanunam,University of Melbourne,http://patanamon.com,M23YcIoAAAAJ,0000-0001-6328-8839
Patanjali SLPSK,Augusta University,https://patanjali.github.io,c0W4tUkAAAAJ,0000-0000-0000-0000
Patrice Delmas,University of Auckland,https://www.cs.auckland.ac.nz/people/p-delmas,BIPP6L4AAAAJ,0000-0000-0000-0000
Patrice Koehl,Univ. of California - Davis,http://www.cs.ucdavis.edu/~koehl,NRAo--UAAAAJ,0000-0000-0000-0000
Patrice Marcotte,University of Montreal,http://www.iro.umontreal.ca/~marcotte,p_iffpcAAAAJ,0000-0000-0000-0000
Patricia A. Evans,University of New Brunswick,http://www.cs.unb.ca/~pevans,NOSCHOLARPAGE,0000-0000-0000-0000
Patricia Arias Cabarcos,Paderborn University,https://www.uni-paderborn.de/en/person/92804,vGhH7RQAAAAJ,0000-0001-7401-6185
Patricia Bouyer,Ecole Normale Superieure de Cachan,http://www.lsv.ens-cachan.fr/~bouyer,sgKO-H4AAAAJ,0000-0000-0000-0000
Patricia Bouyer-Decitre,Ecole Normale Superieure de Cachan,http://www.lsv.ens-cachan.fr/~bouyer,sgKO-H4AAAAJ,0000-0000-0000-0000
Patricia Charlton,Open University UK,http://stem.open.ac.uk/people/pmc466,NI4tPNcAAAAJ,0000-0000-0000-0000
Patricia Everaere,CRIStAL,https://www.cristal.univ-lille.fr/profil/everaerp,NOSCHOLARPAGE,0000-0000-0000-0000
Patricia J. Riddle,University of Auckland,https://www.cs.auckland.ac.nz/~pat,rih68CwAAAAJ,0000-0001-8616-0053
Patricia Jean Riddle,University of Auckland,https://www.cs.auckland.ac.nz/~pat,rih68CwAAAAJ,0000-0000-0000-0000
Patricia Lago,VU Amsterdam,http://www.cs.vu.nl/~patricia/Patricia_Lago/Home.html,q5vgzKgAAAAJ,0000-0000-0000-0000
Patricia Ordóñez 0002,Univ. of Maryland - Baltimore County,https://informationsystems.umbc.edu/home/faculty-and-staff/faculty/patti-ordonez-ph-d,-DghlQUAAAAJ,0000-0000-0000-0000
Patricia Riddle,University of Auckland,https://www.cs.auckland.ac.nz/~pat,rih68CwAAAAJ,0000-0000-0000-0000
Patricia Shaw,Aberystwyth University,https://www.aber.ac.uk/en/cs/staff-profiles/listing/profile/phs,4nu22CcAAAAJ,0000-0000-0000-0000
Patricio A. Vela,Georgia Institute of Technology,https://pvela.gatech.edu,qL6ycTgAAAAJ,0000-0002-6888-7002
Patricio V. Poblete,Universidad de Chile,http://www.dcc.uchile.cl/~ppoblete,AZuHYCQAAAAJ,0000-0000-0000-0000
Patrick Bahr,IT University of Copenhagen,https://pure.itu.dk/portal/en/persons/patrick-bahr(5e271e6a-7a91-47bd-9f12-3b73f4e0d7ac).html,eMKdREgAAAAJ,0000-0003-1600-8261
Patrick Baillot,Ecole Normale Superieure de Lyon,http://perso.ens-lyon.fr/patrick.baillot,NOSCHOLARPAGE,0000-0000-0000-0000
Patrick Baudisch,Hasso Plattner Institute,https://hpi.de/en/research/research-groups/human-computer-interaction,GdRdhYwAAAAJ,0000-0002-5005-6868
Patrick C. Shih,Indiana University,https://patshih.luddy.indiana.edu,Lzw8EnkAAAAJ,0000-0003-2460-0468
Patrick Cardinal,ETS Montreal,https://etsmtl.ca/Professeurs/pcardinal,23rIjfwAAAAJ,0000-0000-0000-0000
Patrick Carrington,Carnegie Mellon University,http://www.patrickcarrington.com,3ALpUOEAAAAJ,0000-0001-8923-0803
Patrick Cousot,New York University,http://cs.nyu.edu/~pcousot,mhlvI8wAAAAJ,0000-0003-0101-9953
Patrick Crowley,Washington University in St. Louis,https://www.arl.wustl.edu/~pcrowley,n6wC7nwAAAAJ,0000-0000-0000-0000
Patrick D. Krolak,University of Massachusetts Lowell,http://www.alumni.uml.edu/s/1355/lowell/nophoto.aspx?sid=1355&gid=4&pgid=1157,NOSCHOLARPAGE,0000-0000-0000-0000
Patrick D. McDaniel,University of Wisconsin - Madison,http://www.patrickmcdaniel.org,AMGqrI0AAAAJ,0000-0003-2091-7484
Patrick D. Pedrow,Washington State University,http://www.eecs.wsu.edu/~pedrow,8FD3lhEAAAAJ,0000-0000-0000-0000
Patrick De Causmaecker,KU Leuven,https://www.kuleuven-kulak.be/~pdecausm,IHAmK_gAAAAJ,0000-0002-6763-1945
Patrick Delfmann,University of Koblenz-Landau,https://www.uni-koblenz-landau.de/de/koblenz/fb4/iwvi/p_delfmann/team/patrick-delfmann/patrick-delfmann,ROhACNYAAAAJ,0000-0000-0000-0000
Patrick Drew McDaniel,University of Wisconsin - Madison,http://www.patrickmcdaniel.org,AMGqrI0AAAAJ,0000-0000-0000-0000
Patrick Eugster,Università della Svizzera italiana,https://www.inf.usi.ch/faculty/eugstp,NOSCHOLARPAGE,0000-0003-3864-9078
Patrick Flaherty,Univ. of Massachusetts Amherst,https://people.math.umass.edu/~flaherty,xe7iyikAAAAJ,0000-0000-0000-0000
Patrick G. Bridges,University of New Mexico,http://www.cs.unm.edu/directory/faculty-profiles/patrick-bridges.html,Q10SbJQAAAAJ,0000-0003-4801-0390
Patrick G. T. Healey,Queen Mary University of London,http://www.eecs.qmul.ac.uk/profiles/healeypat.html,5cjOswYAAAAJ,0000-0000-0000-0000
Patrick Gage Kelley,University of New Mexico,http://www.cs.unm.edu/~pgk,4_fN00YAAAAJ,0000-0003-4405-0010
Patrick George Healey,Queen Mary University of London,http://www.eecs.qmul.ac.uk/profiles/healeypat.html,5cjOswYAAAAJ,0000-0000-0000-0000
Patrick Gros,Ecole Normale Superieure de Lyon,http://www.ens-lyon.eu/annuaire/m-gros-patrick-252575.kjsp?RH=ENS-LYON,WcGbxTQAAAAJ,0000-0000-0000-0000
Patrick H. Chen,Binghamton University,https://www.binghamton.edu/computer-science/people/profile.html?id=patrickchen,NOSCHOLARPAGE,0000-0002-6247-6317
Patrick H. Madden,Binghamton University,http://www.cs.binghamton.edu/~pmadden,QwRhC2oAAAAJ,0000-0000-0000-0000
Patrick H. Winston,Massachusetts Inst. of Technology,http://people.csail.mit.edu/phw,NOSCHOLARPAGE,0000-0000-0000-0000
Patrick Henry Winston,Massachusetts Inst. of Technology,http://people.csail.mit.edu/phw,NOSCHOLARPAGE,0000-0000-0000-0000
Patrick J. Flynn,University of Notre Dame,http://www3.nd.edu/~flynn,h20U9WcAAAAJ,0000-0000-0000-0000
Patrick Jaillet,Massachusetts Inst. of Technology,http://web.mit.edu/jaillet/www,ND0FM6EAAAAJ,0000-0002-8585-6566
Patrick Kam Cheung Wong,Open University UK,http://stem.open.ac.uk/people/kcpw2,Yn-euNYAAAAJ,0000-0000-0000-0000
Patrick L. Olivier,Monash University,https://research.monash.edu/en/persons/patrick-olivier,YULFeN0AAAAJ,0000-0000-0000-0000
Patrick Lam 0001,University of Waterloo,https://uwaterloo.ca/electrical-computer-engineering/about/people/p23lam,36fAXB4AAAAJ,0000-0000-0000-0000
Patrick M. Pilarski,University of Alberta,https://sites.ualberta.ca/~pilarski,VGQmtWEAAAAJ,0000-0000-0000-0000
Patrick Maeder,TU Ilmenau,https://www.tu-ilmenau.de/secsy/team,LPzoSrsAAAAJ,0000-0000-0000-0000
Patrick Mantey,Univ. of California - Santa Cruz,https://www.soe.ucsc.edu/people/mantey,hiMLVtwAAAAJ,0000-0000-0000-0000
Patrick Marais,University of Cape Town,https://people.cs.uct.ac.za/~patrick,cW32uPMAAAAJ,0000-0000-0000-0000
Patrick Martin 0001,Queen’s University,http://www.cs.queensu.ca/home/martin,KgIpvIsAAAAJ,0000-0000-0000-0000
Patrick McDaniel,University of Wisconsin - Madison,http://www.patrickmcdaniel.org,AMGqrI0AAAAJ,0000-0000-0000-0000
Patrick Mäder,TU Ilmenau,https://www.tu-ilmenau.de/secsy/team,LPzoSrsAAAAJ,0000-0001-6871-2707
Patrick Olivier,Monash University,https://research.monash.edu/en/persons/patrick-olivier,YULFeN0AAAAJ,0000-0003-2841-7580
Patrick P. C. Lee,Chinese University of Hong Kong,http://www.cse.cuhk.edu.hk/~pclee,gyRtVVEAAAAJ,0000-0002-4501-4364
Patrick Pak-Ching Lee,Chinese University of Hong Kong,http://www.cse.cuhk.edu.hk/~pclee,gyRtVVEAAAAJ,0000-0000-0000-0000
Patrick Prosser,University of Glasgow,http://www.dcs.gla.ac.uk/~pat,94vlGrgAAAAJ,0000-0000-0000-0000
Patrick Shih,Indiana University,https://patshih.luddy.indiana.edu,Lzw8EnkAAAAJ,0000-0000-0000-0000
Patrick Th. Eugster,Università della Svizzera italiana,https://www.inf.usi.ch/faculty/eugstp,NOSCHOLARPAGE,0000-0000-0000-0000
Patrick Thiran,EPFL,https://people.epfl.ch/patrick.thiran,7Ek7pqgAAAAJ,0009-0001-8176-6854
Patrick Totzke,University of Liverpool,https://cgi.csc.liv.ac.uk/~patrick,ck8G3CgAAAAJ,0000-0001-5274-8190
Patrick Traynor,University of Florida,https://www.cise.ufl.edu/~traynor,oCFvA2UAAAAJ,0000-0002-7143-5189
Patrick Troy,University of Illinois at Chicago,https://www.cs.uic.edu/Troy,G7wW4HoAAAAJ,0000-0000-0000-0000
Patrick W. Dymond,York University,http://eecs.lassonde.yorku.ca/faculty/patrick-w-dymond,i1ZltlsAAAAJ,0000-0000-0000-0000
Patrick Yin Chiang,Oregon State University,http://eecs.oregonstate.edu/people/chiang-patrick,4nYbZ0YAAAAJ,0000-0000-0000-0000
Patrick van Bommel,Radboud University,http://www.cs.ru.nl/P.vanBommel,ZCKrAcYAAAAJ,0000-0000-0000-0000
Patrick van der Smagt,TU Munich,https://brml.org/people/smagt,5ybzvbsAAAAJ,0000-0003-4418-4916
Patrik Haslum,Australian National University,https://cs.anu.edu.au/people/patrik-haslum,XqbCCJIAAAAJ,0000-0000-0000-0000
Patrik Huber 0001,University of York,https://www.patrikhuber.ch,nb_I6yUAAAAJ,0000-0002-1474-1040
Patrik Jansson,Chalmers/GU,https://www.chalmers.se/en/staff/Pages/patrik-jansson.aspx,eIO4EBAAAAAJ,0000-0003-3078-1437
Patrizia Paggio,University of Copenhagen,https://cst.ku.dk/english/ansatte/?pure=en/persons/7206,gSqyTW8AAAAJ,0000-0000-0000-0000
Patrizio Frosini,University of Pisa,https://www.dm.unibo.it/~frosini,xEayxzcAAAAJ,0000-0000-0000-0000
Patrizio Pelliccione,GSSI,http://www.patriziopelliccione.com,DmDWmy4AAAAJ,0000-0002-5438-2281
Patrícia A. Vargas,Heriot-Watt University,https://researchportal.hw.ac.uk/en/persons/patricia-a-vargas,NOSCHOLARPAGE,0000-0000-0000-0000
Patrícia Amâncio Vargas,Heriot-Watt University,https://researchportal.hw.ac.uk/en/persons/patricia-a-vargas,NOSCHOLARPAGE,0000-0000-0000-0000
Patrícia Azevedo Tedesco,UFPE,https://www.cin.ufpe.br/~pcart,ce_4kS0AAAAJ,0000-0000-0000-0000
Patrícia C. A. R. Tedesco,UFPE,https://www.cin.ufpe.br/~pcart,ce_4kS0AAAAJ,0000-0000-0000-0000
Patrícia Cabral de Azevedo Restelli Tedesco,UFPE,https://www.cin.ufpe.br/~pcart,ce_4kS0AAAAJ,0000-0000-0000-0000
Patrícia Restelli Tedesco,UFPE,https://www.cin.ufpe.br/~pcart,ce_4kS0AAAAJ,0000-0000-0000-0000
Pattarasinee Bhattarakosol,Chulalongkorn University,http://www.math.sc.chula.ac.th/en/profile/pattarasinee.b,WeFVkqAAAAAJ,0000-0000-0000-0000
Pau Bofill,Polytechnic Univ. of Catalonia,https://people.ac.upc.edu/pau,NOSCHOLARPAGE,0000-0000-0000-0000
Paul (Pavlos) Spirakis,University of Liverpool,https://www.liverpool.ac.uk/computer-science/staff/paul-spirakis,vnSMoW4AAAAJ,0000-0000-0000-0000
Paul A. Farrell,Kent State University,https://www.kent.edu/cs/profile/paul-farrell,NOSCHOLARPAGE,0000-0000-0000-0000
Paul A. Fishwick,University of Texas at Dallas,http://www.utdallas.edu/atec/fishwick,NOSCHOLARPAGE,0000-0000-0000-0000
Paul A. Jenkins,University of Warwick,https://warwick.ac.uk/fac/sci/statistics/staff/academic-research/jenkins,nRHImnsAAAAJ,0000-0001-7603-4205
Paul A. Rosen 0001,University of Utah,http://www.cspaul.com/wordpress,6iv6AEcAAAAJ,0000-0002-0873-9518
Paul Amer,University of Delaware,https://www.eecis.udel.edu/~amer,CNjiRFQAAAAJ,0000-0000-0000-0000
Paul B. Jackson,University of Edinburgh,http://homepages.inf.ed.ac.uk/pbj,WUuHiYQAAAAJ,0000-0000-0000-0000
Paul Barford,University of Wisconsin - Madison,http://pages.cs.wisc.edu/~pb,4uypulQAAAAJ,0000-0001-7874-1819
Paul Beame,University of Washington,http://www.cs.washington.edu/people/faculty/beame,plYoF-MAAAAJ,0000-0002-2666-3545
Paul Blain Levy,University of Birmingham,https://www.birmingham.ac.uk/staff/profiles/computer-science/academic-staff/levy-paul.aspx,VC_jJ1gAAAAJ,0000-0000-0000-0000
Paul C. Attie,Augusta University,https://www.augusta.edu/faculty/directory/view.php?id=PATTIE,weh0F3wAAAAJ,0000-0003-1989-0974
Paul C. Miller,Queen's University Belfast,https://www.qub.ac.uk/schools/eeecs/Connect/Staff/BusinessCard/?name=p.miller,NOSCHOLARPAGE,0000-0000-0000-0000
Paul C. van Oorschot,Carleton University,http://www.scs.carleton.ca/~paulv,CMRzTi8AAAAJ,0000-0002-5038-5370
Paul Cairns,University of York,https://www-users.cs.york.ac.uk/~pcairns,cNVmuG0AAAAJ,0000-0000-0000-0000
Paul Cook,University of New Brunswick,http://cs.unb.ca/~ccook1,lJzulN0AAAAJ,0000-0000-0000-0000
Paul D. Gader,University of Florida,https://faculty.eng.ufl.edu/computing-for-life,GD3jwG8AAAAJ,0000-0000-0000-0000
Paul D. H. Hines,University of Vermont,https://www.uvm.edu/~phines,6Bnk26wAAAAJ,0000-0000-0000-0000
Paul D. Seymour,Princeton University,https://web.math.princeton.edu/~pds,n3ZjGPsAAAAJ,0000-0003-0067-4534
Paul D. Teal,Victoria University of Wellington,http://ecs.victoria.ac.nz/Main/PaulTeal,wS0ittUAAAAJ,0000-0000-0000-0000
Paul D. Yoo,Birkbeck University of London,https://www.dcs.bbk.ac.uk/about/people/academic-staff/paul-yoo,NOSCHOLARPAGE,0000-0001-7665-8616
Paul Davidsson,Malmö University,https://mau.se/en/persons/paul.davidsson,ePdu-uwAAAAJ,0000-0000-0000-0000
Paul De Bra,TU Eindhoven,http://wwwis.win.tue.nl/~debra,EaUt9AQAAAAJ,0000-0000-0000-0000
Paul Denny 0001,University of Auckland,https://www.cs.auckland.ac.nz/~paul,bIyrsAcAAAAJ,0000-0002-5150-9806
Paul Dourish,Univ. of California - Irvine,http://www.dourish.com,wyCIJfQAAAAJ,0000-0000-0000-0000
Paul Downen,University of Massachusetts Lowell,http://ix.cs.uoregon.edu/~pdownen,mJ_eET8AAAAJ,0000-0003-0165-9387
Paul E. Dunne,University of Liverpool,http://www.csc.liv.ac.uk/~ped,anFySfEAAAAJ,0000-0002-6033-3742
Paul E. S. Dunne,University of Liverpool,http://www.csc.liv.ac.uk/~ped,anFySfEAAAAJ,0000-0000-0000-0000
Paul Edward Rayson,Lancaster University,https://www.lancaster.ac.uk/scc/about-us/people/paul-rayson,DACFB-kAAAAJ,0000-0000-0000-0000
Paul F. Newbury,University of Sussex,http://www.sussex.ac.uk/informatics/people/peoplelists/person/126552,NOSCHOLARPAGE,0000-0000-0000-0000
Paul Feautrier,Ecole Normale Superieure de Lyon,http://perso.ens-lyon.fr/paul.feautrier,DZkIPlIAAAAJ,0000-0000-0000-0000
Paul Fischer,DTU,https://www.compute.dtu.dk/english,NOSCHOLARPAGE,0000-0000-0000-0000
Paul Flikkema,Northern Arizona University,https://nau.edu/siccs/faculty/paul-flikkema,stzdcYsAAAAJ,0000-0000-0000-0000
Paul Francis [SWS],Max Planck Society,https://francis.mpi-sws.org,pN0GUjkAAAAJ,0000-0000-0000-0000
Paul G. Constantine,University of Colorado Boulder,https://www.colorado.edu/cs/paul-constantine,7x-Q4Y8AAAAJ,0000-0000-0000-0000
Paul G. Kry,McGill University,http://www.cs.mcgill.ca/~kry,Uro_AS0AAAAJ,0000-0003-4176-6857
Paul G. Spirakis,University of Liverpool,https://www.liverpool.ac.uk/computer-science/staff/paul-spirakis,vnSMoW4AAAAJ,0000-0000-0000-0000
Paul Gastin,Ecole Normale Superieure de Cachan,http://www.lsv.ens-cachan.fr/~gastin,LJNfnhgAAAAJ,0000-0002-1313-7722
Paul Gazzillo,University of Central Florida,https://paulgazzillo.com,Ywp0CG8AAAAJ,0000-0003-1425-8873
Paul Goldberg,University of Oxford,https://www.cs.ox.ac.uk/people/paul.goldberg,Ai3fEfQAAAAJ,0000-0000-0000-0000
Paul Gratz,Texas A&M University,https://cesg.tamu.edu/faculty/paul-gratz,O9teRZsAAAAJ,0000-0001-7120-7189
Paul Gries,University of Toronto,http://www.cs.toronto.edu/~pgries,YAHFXEwAAAAJ,0000-0001-6429-6128
Paul Groth,University of Amsterdam,http://pgroth.com,0tHSHCIAAAAJ,0000-0003-0183-6910
Paul Grubbs,University of Michigan,https://paulgrubbs.net,LpknufIAAAAJ,0000-0000-0000-0000
Paul Grünbacher,JKU Linz,https://www.jku.at/en/institute-for-software-systems-engineering/about-us/team/paul-gruenbacher,7Wpa7ysAAAAJ,0000-0002-1951-5288
Paul Gölz,Cornell University,https://paulgoelz.de,5QYHMpsAAAAJ,0000-0002-8101-6818
Paul H. J. Kelly,Imperial College London,https://www.imperial.ac.uk/people/p.kelly,GIDpay0AAAAJ,0000-0001-5905-1804
Paul Hand,Northeastern University,http://www.ccs.neu.edu/home/hand,zzG75zEAAAAJ,0000-0000-0000-0000
Paul Harvey 0002,University of Glasgow,https://www.gla.ac.uk/schools/computing/staff/paulharvey,0w6uYlMAAAAJ,0000-0000-0000-0000
Paul Henderson,University of Glasgow,https://www.gla.ac.uk/schools/computing/staff/paulhenderson,HN7fd4MAAAAJ,0000-0002-5198-7445
Paul Hines,University of Vermont,https://www.uvm.edu/~phines,6Bnk26wAAAAJ,0000-0000-0000-0000
Paul Hongsuck Seo,Korea University,https://miil.korea.ac.kr/members,Tp7U8_UAAAAJ,0000-0002-6747-1101
Paul Horton,National Cheng Kung University,http://www.csie.ncku.edu.tw/ncku_csie/depmember/teacherdetail/id/78,V_6zOpYAAAAJ,0000-0000-0000-0000
Paul Hurley,Western Sydney University,https://www.westernsydney.edu.au/staff_profiles/WSU/professor_paul_hurley,7nQyep4AAAAJ,0000-0000-0000-0000
Paul J. Kennedy,University of Technology Sydney,https://www.uts.edu.au/staff/paul.kennedy,qVqVYkIAAAAJ,0000-0001-7837-3171
Paul J. Lyons,Massey University,http://www.massey.ac.nz/massey/expertise/profile.cfm?stref=511200,6-A0HbEAAAAJ,0000-0000-0000-0000
Paul Jackson,University of Edinburgh,http://homepages.inf.ed.ac.uk/pbj,WUuHiYQAAAAJ,0000-0000-0000-0000
Paul John Lyons,Massey University,http://www.massey.ac.nz/massey/expertise/profile.cfm?stref=511200,6-A0HbEAAAAJ,0000-0000-0000-0000
Paul Klint,CWI,http://homepages.cwi.nl/~paulk,auuOyXoAAAAJ,0000-0000-0000-0000
Paul Krause,University of Surrey,https://www.surrey.ac.uk/people/paul-krause,6d3d0vwAAAAJ,0000-0000-0000-0000
Paul L. Lewin,University of Southampton,https://www.ecs.soton.ac.uk/people/pll,vS7Qs0MAAAAJ,0000-0000-0000-0000
Paul L. Rosin,Cardiff University,https://www.cardiff.ac.uk/people/view/118160-rosin-paul,V5E7JXsAAAAJ,0000-0002-4965-3884
Paul Lu,University of Alberta,https://webdocs.cs.ualberta.ca/~paullu,nEmFpMkAAAAJ,0000-0002-4145-8056
Paul Lukowicz,TU Kaiserslautern,http://ei.informatik.uni-kl.de,1FIyc9kAAAAJ,0000-0003-0320-6656
Paul M. Torrens,New York University,https://www.geosimulation.org,5w-u8x8AAAAJ,0000-0000-0000-0000
Paul Macklin,Indiana University,http://mathcancer.org,zUorXGEAAAAJ,0000-0002-9925-0151
Paul Maglio,Univ. of California - Merced,http://mist.ucmerced.edu/pmaglio,xXlMjAMAAAAJ,0000-0000-0000-0000
Paul Marshall,University of Bristol,https://research-information.bris.ac.uk/en/persons/paul-marshall,63UaXnIAAAAJ,0000-0003-2950-8310
Paul McMullan,Queen's University Belfast,https://www.qub.ac.uk/schools/eeecs/Connect/Staff/BusinessCard/?name=p.p.mcmullan,NOSCHOLARPAGE,0000-0000-0000-0000
Paul Medvedev,Pennsylvania State University,http://bmb.psu.edu/directory/pzm11,Gwd6p_8AAAAJ,0000-0003-3143-594X
Paul Miller 0003,Queen's University Belfast,https://www.qub.ac.uk/schools/eeecs/Connect/Staff/BusinessCard/?name=p.miller,NOSCHOLARPAGE,0000-0000-0000-0000
Paul Molitor,University of Halle-Wittenberg,https://www.informatik.uni-halle.de/ti/mitarbeiter/molitor/index.de.php,VClfAJkAAAAJ,0000-0003-1461-7936
Paul N. Watton,University of Sheffield,https://www.sheffield.ac.uk/dcs/people/academic/paul-watton,8pSvTUkAAAAJ,0000-0000-0000-0000
Paul Newbury,University of Sussex,http://www.sussex.ac.uk/informatics/people/peoplelists/person/126552,NOSCHOLARPAGE,0000-0000-0000-0000
Paul P. Sotiriadis,NTUA,https://www.ece.ntua.gr/en/staff/184,UtDXmH8AAAAJ,0000-0001-6030-4645
Paul Patras,University of Edinburgh,http://homepages.inf.ed.ac.uk/ppatras,0kC3nVgAAAAJ,0000-0002-1037-0158
Paul Patrick Joseph McMullan,Queen's University Belfast,https://www.qub.ac.uk/schools/eeecs/Connect/Staff/BusinessCard/?name=p.p.mcmullan,NOSCHOLARPAGE,0000-0000-0000-0000
Paul Pavlos Spirakis,University of Liverpool,https://www.liverpool.ac.uk/computer-science/staff/paul-spirakis,vnSMoW4AAAAJ,0000-0000-0000-0000
Paul Pearce,Univ. of California - Irvine,https://pearce.prof,JvY2c4YAAAAJ,0000-0001-6418-9699
Paul Piwek,Open University UK,http://stem.open.ac.uk/people/pp2464,F88czLMAAAAJ,0000-0003-1621-6124
Paul Pop,DTU,https://www.compute.dtu.dk/english,NOSCHOLARPAGE,0000-0001-9981-1775
Paul Pounds,University of Queensland,http://www.itee.uq.edu.au/bme/pounds,b3cGSpgAAAAJ,0000-0000-0000-0000
Paul Pu Liang,Massachusetts Inst. of Technology,https://pliang279.github.io,pKf5LtQAAAAJ,0000-0001-7768-3610
Paul R. Cohen,University of Pittsburgh,http://paulrcohen.github.io,8DeZgKkAAAAJ,0000-0000-0000-0000
Paul R. Roper,Brigham Young University,https://cs.byu.edu/faculty/proper,44RdgPcAAAAJ,0000-0000-0000-0000
Paul R. Schrater,University of Minnesota,http://gandalf.psych.umn.edu/users/schrater/PaulSchrater.htm,_IIpR0EAAAAJ,0000-0000-0000-0000
Paul R. Tennent,University of Nottingham,https://www.nottingham.ac.uk/computerscience/people/paul.tennent,ZGE4EtgAAAAJ,0000-0000-0000-0000
Paul Ralph,Dalhousie University,http://paulralph.name,oRBuFa0AAAAJ,0000-0002-7411-0857
Paul Rayson,Lancaster University,https://www.lancaster.ac.uk/scc/about-us/people/paul-rayson,DACFB-kAAAAJ,0000-0002-1257-2191
Paul Richmond,University of Sheffield,https://www.sheffield.ac.uk/dcs/people/academic/paul-richmond,fLS64xsAAAAJ,0000-0000-0000-0000
Paul Rosen 0001,University of Utah,http://www.cspaul.com/wordpress,6iv6AEcAAAAJ,0000-0002-0873-9518
Paul S. Rosenbloom,University of Southern California,http://cs.usc.edu/~rosenblo,SeW3bhwAAAAJ,0000-0000-0000-0000
Paul Schweizer,University of Edinburgh,https://www.inf.ed.ac.uk/people/staff/Paul_Schweizer.html,M0uLiP0AAAAJ,0000-0000-0000-0000
Paul Siebert,University of Glasgow,http://www.dcs.gla.ac.uk/~psiebert,DoEOa80AAAAJ,0000-0000-0000-0000
Paul T. Groth,VU Amsterdam,https://www.nbic.nl/about-nbic/nbic-faculty/pages1/4/details/groth-paul-t-dr,0tHSHCIAAAAJ,0000-0000-0000-0000
Paul T. Tymann,Rochester Inst. of Technology,https://www.cs.rit.edu/~ptt,NOSCHOLARPAGE,0000-0000-0000-0000
Paul Tarau,University of North Texas,http://www.cse.unt.edu/~tarau,JUMRc-oAAAAJ,0000-0000-0000-0000
Paul Teal,Victoria University of Wellington,http://ecs.victoria.ac.nz/Main/PaulTeal,wS0ittUAAAAJ,0000-0000-0000-0000
Paul Tennent,University of Nottingham,https://www.nottingham.ac.uk/computerscience/people/paul.tennent,ZGE4EtgAAAAJ,0000-0001-6391-0835
Paul Tymann,Rochester Inst. of Technology,https://www.cs.rit.edu/~ptt,NOSCHOLARPAGE,0000-0000-0000-0000
Paul V. Gratz,Texas A&M University,https://cesg.tamu.edu/faculty/paul-gratz,O9teRZsAAAAJ,0000-0001-7120-7189
Paul Valiant,Purdue University,https://www.cs.purdue.edu/homes/pvaliant,abUcBIkAAAAJ,0000-0002-2211-1073
