year,start,end,doi,numPages
2012,547,552,https://doi.org/10.1145/2157136.2157293,6
2012,553,558,https://doi.org/10.1145/2157136.2157295,6
2012,553,558,https://doi.org/10.1145/2157136.2157295,6
2012,559,564,https://doi.org/10.1145/2157136.2157296,6
2012,559,564,https://doi.org/10.1145/2157136.2157296,6
2012,565,570,https://doi.org/10.1145/2157136.2157297,6
2012,565,570,https://doi.org/10.1145/2157136.2157297,6
2012,571,576,https://doi.org/10.1145/2157136.2157298,6
2012,571,576,https://doi.org/10.1145/2157136.2157298,6
2012,583,588,ttp://dx.doi.org/10.1145/2157136.2157306,6
2012,583,588,ttp://dx.doi.org/10.1145/2157136.2157306,6
2012,589,594,https://doi.org/10.1145/2157136.2157307,6
2012,589,594,https://doi.org/10.1145/2157136.2157307,6
2012,595,600,https://doi.org/10.1145/2157136.2157308,6
2012,595,600,https://doi.org/10.1145/2157136.2157308,6
2012,601,606,https://doi.org/10.1145/2157136.2157310,6
2012,601,606,https://doi.org/10.1145/2157136.2157310,6
2012,607,612,https://doi.org/10.1145/2157136.2157311,6
2012,607,612,https://doi.org/10.1145/2157136.2157311,6
2012,613,618,https://doi.org/10.1145/2157136.2157312,6
2012,613,618,https://doi.org/10.1145/2157136.2157312,6
2012,619,624,https://doi.org/10.1145/2157136.2157314,6
2012,619,624,https://doi.org/10.1145/2157136.2157314,6
2012,625,630,https://doi.org/10.1145/2157136.2157315,6
2012,625,630,https://doi.org/10.1145/2157136.2157315,6
2012,631,636,https://doi.org/10.1145/2157136.2157316,6
2012,631,636,https://doi.org/10.1145/2157136.2157316,6
2012,637,642,https://doi.org/10.1145/2157136.2157318,6
2012,637,642,https://doi.org/10.1145/2157136.2157318,6
2012,643,648,https://doi.org/10.1145/2157136.2157319,6
2012,643,648,https://doi.org/10.1145/2157136.2157319,6
2012,649,654,https://doi.org/10.1145/2157136.2157320,6
2012,649,654,https://doi.org/10.1145/2157136.2157320,6
2013,17,22,https://doi.org/10.1145/2445196.2445210,6
2013,17,22,https://doi.org/10.1145/2445196.2445210,6
2013,23,28,https://doi.org/10.1145/2445196.2445211,6
2013,23,28,https://doi.org/10.1145/2445196.2445211,6
2013,29,34,https://doi.org/10.1145/2445196.2445212,6
2013,29,34,https://doi.org/10.1145/2445196.2445212,6
2013,35,40,https://doi.org/10.1145/2445196.2445214,6
2013,35,40,https://doi.org/10.1145/2445196.2445214,6
2013,41,46,https://doi.org/10.1145/2445196.2445215,6
2013,41,46,https://doi.org/10.1145/2445196.2445215,6
2013,47,52,https://doi.org/10.1145/2445196.2445216,6
2013,47,52,https://doi.org/10.1145/2445196.2445216,6
2013,53,58,https://doi.org/10.1145/2445196.2445218,6
2013,53,58,https://doi.org/10.1145/2445196.2445218,6
2013,59,64,https://doi.org/10.1145/2445196.2445219,6
2013,59,64,https://doi.org/10.1145/2445196.2445219,6
2013,65,70,https://doi.org/10.1145/2445196.2445220,6
2013,65,70,https://doi.org/10.1145/2445196.2445220,6
2013,71,76,https://doi.org/10.1145/2445196.2445222,6
2013,71,76,https://doi.org/10.1145/2445196.2445222,6
2013,77,82,https://doi.org/10.1145/2445196.2445223,6
2013,77,82,https://doi.org/10.1145/2445196.2445223,6
2013,83,88,https://doi.org/10.1145/2445196.2445224,6
2013,83,88,https://doi.org/10.1145/2445196.2445224,6
2013,89,94,https://doi.org/10.1145/2445196.2445226,6
2013,89,94,https://doi.org/10.1145/2445196.2445226,6
2013,95,100,https://doi.org/10.1145/2445196.2445227,6
2013,95,100,https://doi.org/10.1145/2445196.2445227,6
2013,101,106,https://doi.org/10.1145/2445196.2445228,6
2013,101,106,https://doi.org/10.1145/2445196.2445228,6
2013,113,118,https://doi.org/10.1145/2445196.2445236,6
2013,113,118,https://doi.org/10.1145/2445196.2445236,6
2013,123,128,https://doi.org/10.1145/2445196.2445238,6
2013,123,128,https://doi.org/10.1145/2445196.2445238,6
2013,129,134,https://doi.org/10.1145/2445196.2445240,6
2013,129,134,https://doi.org/10.1145/2445196.2445240,6
2013,135,140,https://doi.org/10.1145/2445196.2445241,6
2013,135,140,https://doi.org/10.1145/2445196.2445241,6
2013,141,146,https://doi.org/10.1145/2445196.2445242,6
2013,141,146,https://doi.org/10.1145/2445196.2445242,6
2013,147,152,https://doi.org/10.1145/2445196.2445244,6
2013,147,152,https://doi.org/10.1145/2445196.2445244,6
2013,153,158,https://doi.org/10.1145/2445196.2445245,6
2013,153,158,https://doi.org/10.1145/2445196.2445245,6
2013,159,164,https://doi.org/10.1145/2445196.2445246,6
2013,159,164,https://doi.org/10.1145/2445196.2445246,6
2013,165,170,https://doi.org/10.1145/2445196.2445248,6
2013,165,170,https://doi.org/10.1145/2445196.2445248,6
2013,171,176,https://doi.org/10.1145/2445196.2445249,6
2013,171,176,https://doi.org/10.1145/2445196.2445249,6
2013,177,182,https://doi.org/10.1145/2445196.2445250,6
2013,177,182,https://doi.org/10.1145/2445196.2445250,6
2013,183,188,https://doi.org/10.1145/2445196.2445252,6
2013,183,188,https://doi.org/10.1145/2445196.2445252,6
2013,189,194,https://doi.org/10.1145/2445196.2445253,6
2013,189,194,https://doi.org/10.1145/2445196.2445253,6
2013,195,200,https://doi.org/10.1145/2445196.2445254,6
2013,195,200,https://doi.org/10.1145/2445196.2445254,6
2013,209,214,https://doi.org/10.1145/2445196.2445264,6
2013,209,214,https://doi.org/10.1145/2445196.2445264,6
2013,215,220,https://doi.org/10.1145/2445196.2445265,6
2013,215,220,https://doi.org/10.1145/2445196.2445265,6
2013,221,226,https://doi.org/10.1145/2445196.2445266,6
2013,221,226,https://doi.org/10.1145/2445196.2445266,6
2013,227,232,https://doi.org/10.1145/2445196.2445268,6
2013,227,232,https://doi.org/10.1145/2445196.2445268,6
2013,233,238,https://doi.org/10.1145/2445196.2445269,6
2013,233,238,https://doi.org/10.1145/2445196.2445269,6
2013,239,244,https://doi.org/10.1145/2445196.2445270,6
2013,239,244,https://doi.org/10.1145/2445196.2445270,6
2013,245,250,https://doi.org/10.1145/2445196.2445272,6
2013,245,250,https://doi.org/10.1145/2445196.2445272,6
2013,251,256,https://doi.org/10.1145/2445196.2445273,6
2013,251,256,https://doi.org/10.1145/2445196.2445273,6
2013,257,262,https://doi.org/10.1145/2445196.2445274,6
2013,257,262,https://doi.org/10.1145/2445196.2445274,6
2013,263,268,https://doi.org/10.1145/2445196.2445276,6
2013,263,268,https://doi.org/10.1145/2445196.2445276,6
2013,269,274,https://doi.org/10.1145/2445196.2445277,6
2013,269,274,https://doi.org/10.1145/2445196.2445277,6
2013,275,280,https://doi.org/10.1145/2445196.2445278,6
2013,275,280,https://doi.org/10.1145/2445196.2445278,6
2013,287,292,https://doi.org/10.1145/2445196.2445286,6
2013,287,292,https://doi.org/10.1145/2445196.2445286,6
2013,293,298,https://doi.org/10.1145/2445196.2445287,6
2013,293,298,https://doi.org/10.1145/2445196.2445287,6
2013,299,304,https://doi.org/10.1145/2445196.2445288,6
2013,299,304,https://doi.org/10.1145/2445196.2445288,6
2013,305,310,https://doi.org/10.1145/2445196.2445290,6
2013,305,310,https://doi.org/10.1145/2445196.2445290,6
2013,311,316,https://doi.org/10.1145/2445196.2445291,6
2013,311,316,https://doi.org/10.1145/2445196.2445291,6
2013,317,322,http://dx.doi.org/10.1145/2445196.2445292,6
2013,317,322,http://dx.doi.org/10.1145/2445196.2445292,6
2013,323,328,https://doi.org/10.1145/2445196.2445294,6
2013,323,328,https://doi.org/10.1145/2445196.2445294,6
2013,329,334,https://doi.org/10.1145/2445196.2445295,6
2013,329,334,https://doi.org/10.1145/2445196.2445295,6
2013,335,340,https://doi.org/10.1145/2445196.2445296,6
2013,335,340,https://doi.org/10.1145/2445196.2445296,6
2013,341,346,https://doi.org/10.1145/2445196.2445298,6
2013,341,346,https://doi.org/10.1145/2445196.2445298,6
2013,347,352,https://doi.org/10.1145/2445196.2445299,6
2013,347,352,https://doi.org/10.1145/2445196.2445299,6
2013,353,358,https://doi.org/10.1145/2445196.2445300,6
2013,353,358,https://doi.org/10.1145/2445196.2445300,6
2013,359,364,https://doi.org/10.1145/2445196.2445302,6
2013,359,364,https://doi.org/10.1145/2445196.2445302,6
2013,365,370,https://doi.org/10.1145/2445196.2445303,6
2013,365,370,https://doi.org/10.1145/2445196.2445303,6
2013,371,376,https://doi.org/10.1145/2445196.2445304,6
2013,371,376,https://doi.org/10.1145/2445196.2445304,6
2013,385,390,https://doi.org/10.1145/2445196.2445314,6
2013,385,390,https://doi.org/10.1145/2445196.2445314,6
2013,391,396,https://doi.org/10.1145/2445196.2445315,6
2013,391,396,https://doi.org/10.1145/2445196.2445315,6
2013,397,402,https://doi.org/10.1145/2445196.2445316,6
2013,397,402,https://doi.org/10.1145/2445196.2445316,6
2013,403,408,https://doi.org/10.1145/2445196.2445318,6
2013,403,408,https://doi.org/10.1145/2445196.2445318,6
2013,409,414,https://doi.org/10.1145/2445196.2445319,6
2013,409,414,https://doi.org/10.1145/2445196.2445319,6
2013,415,420,https://doi.org/10.1145/2445196.2445320,6
2013,415,420,https://doi.org/10.1145/2445196.2445320,6
2013,421,426,https://doi.org/10.1145/2445196.2445322,6
2013,421,426,https://doi.org/10.1145/2445196.2445322,6
2013,427,432,https://doi.org/10.1145/2445196.2445323,6
2013,427,432,https://doi.org/10.1145/2445196.2445323,6
2013,433,438,https://doi.org/10.1145/2445196.2445324,6
2013,433,438,https://doi.org/10.1145/2445196.2445324,6
2013,439,444,https://doi.org/10.1145/2445196.2445326,6
2013,439,444,https://doi.org/10.1145/2445196.2445326,6
2013,445,450,https://doi.org/10.1145/2445196.2445327,6
2013,445,450,https://doi.org/10.1145/2445196.2445327,6
2013,451,456,https://doi.org/10.1145/2445196.2445328,6
2013,451,456,https://doi.org/10.1145/2445196.2445328,6
2013,465,470,https://doi.org/10.1145/2445196.2445338,6
2013,465,470,https://doi.org/10.1145/2445196.2445338,6
2013,471,476,https://doi.org/10.1145/2445196.2445339,6
2013,471,476,https://doi.org/10.1145/2445196.2445339,6
2013,477,482,https://doi.org/10.1145/2445196.2445340,6
2013,477,482,https://doi.org/10.1145/2445196.2445340,6
2013,483,488,https://doi.org/10.1145/2445196.2445342,6
2013,483,488,https://doi.org/10.1145/2445196.2445342,6
2013,489,494,https://doi.org/10.1145/2445196.2445343,6
2013,489,494,https://doi.org/10.1145/2445196.2445343,6
2013,495,500,https://doi.org/10.1145/2445196.2445344,6
2013,495,500,https://doi.org/10.1145/2445196.2445344,6
2013,501,506,https://doi.org/10.1145/2445196.2445346,6
2013,501,506,https://doi.org/10.1145/2445196.2445346,6
2013,507,512,https://doi.org/10.1145/2445196.2445347,6
2013,507,512,https://doi.org/10.1145/2445196.2445347,6
2013,513,518,https://doi.org/10.1145/2445196.2445348,6
2013,513,518,https://doi.org/10.1145/2445196.2445348,6
2013,519,524,https://doi.org/10.1145/2445196.2445350,6
2013,519,524,https://doi.org/10.1145/2445196.2445350,6
2013,525,530,https://doi.org/10.1145/2445196.2445351,6
2013,525,530,https://doi.org/10.1145/2445196.2445351,6
2013,531,536,https://doi.org/10.1145/2445196.2445352,6
2013,531,536,https://doi.org/10.1145/2445196.2445352,6
2013,543,548,https://doi.org/10.1145/2445196.2445360,6
2013,543,548,https://doi.org/10.1145/2445196.2445360,6
2013,549,554,https://doi.org/10.1145/2445196.2445361,6
2013,549,554,https://doi.org/10.1145/2445196.2445361,6
2013,555,560,https://doi.org/10.1145/2445196.2445362,6
2013,555,560,https://doi.org/10.1145/2445196.2445362,6
2013,561,566,https://doi.org/10.1145/2445196.2445364,6
2013,561,566,https://doi.org/10.1145/2445196.2445364,6
2013,567,572,https://doi.org/10.1145/2445196.2445365,6
2013,567,572,https://doi.org/10.1145/2445196.2445365,6
2013,573,578,https://doi.org/10.1145/2445196.2445366,6
2013,573,578,https://doi.org/10.1145/2445196.2445366,6
2013,579,584,https://doi.org/10.1145/2445196.2445368,6
2013,579,584,https://doi.org/10.1145/2445196.2445368,6
2013,585,590,https://doi.org/10.1145/2445196.2445369,6
2013,585,590,https://doi.org/10.1145/2445196.2445369,6
2013,591,596,https://doi.org/10.1145/2445196.2445370,6
2013,591,596,https://doi.org/10.1145/2445196.2445370,6
2013,597,602,https://doi.org/10.1145/2445196.2445372,6
2013,597,602,https://doi.org/10.1145/2445196.2445372,6
2013,603,608,https://doi.org/10.1145/2445196.2445373,6
2013,603,608,https://doi.org/10.1145/2445196.2445373,6
2013,609,614,https://doi.org/10.1145/2445196.2445374,6
2013,609,614,https://doi.org/10.1145/2445196.2445374,6
2013,615,620,https://doi.org/10.1145/2445196.2445376,6
2013,615,620,https://doi.org/10.1145/2445196.2445376,6
2013,621,626,https://doi.org/10.1145/2445196.2445377,6
2013,621,626,https://doi.org/10.1145/2445196.2445377,6
2013,627,632,https://doi.org/10.1145/2445196.2445378,6
2013,627,632,https://doi.org/10.1145/2445196.2445378,6
2013,639,644,https://doi.org/10.1145/2445196.2445386,6
2013,639,644,https://doi.org/10.1145/2445196.2445386,6
2013,645,650,https://doi.org/10.1145/2445196.2445387,6
2013,645,650,https://doi.org/10.1145/2445196.2445387,6
2013,651,656,https://doi.org/10.1145/2445196.2445388,6
2013,651,656,https://doi.org/10.1145/2445196.2445388,6
2013,657,662,https://doi.org/10.1145/2445196.2445390,6
2013,657,662,https://doi.org/10.1145/2445196.2445390,6
2013,663,668,https://doi.org/10.1145/2445196.2445391,6
2013,663,668,https://doi.org/10.1145/2445196.2445391,6
2013,669,674,https://doi.org/10.1145/2445196.2445392,6
2013,669,674,https://doi.org/10.1145/2445196.2445392,6
2013,675,680,https://doi.org/10.1145/2445196.2445394,6
2013,675,680,https://doi.org/10.1145/2445196.2445394,6
2013,681,686,https://doi.org/10.1145/2445196.2445395,6
2013,681,686,https://doi.org/10.1145/2445196.2445395,6
2013,687,692,https://doi.org/10.1145/2445196.2445396,6
2013,687,692,https://doi.org/10.1145/2445196.2445396,6
2013,693,698,https://doi.org/10.1145/2445196.2445398,6
2013,693,698,https://doi.org/10.1145/2445196.2445398,6
2013,699,704,https://doi.org/10.1145/2445196.2445399,6
2013,699,704,https://doi.org/10.1145/2445196.2445399,6
2013,705,710,https://doi.org/10.1145/2445196.2445400,6
2013,705,710,https://doi.org/10.1145/2445196.2445400,6
2013,711,716,https://doi.org/10.1145/2445196.2445402,6
2013,711,716,https://doi.org/10.1145/2445196.2445402,6
2013,717,722,https://doi.org/10.1145/2445196.2445403,6
2013,717,722,https://doi.org/10.1145/2445196.2445403,6
2013,723,728,https://doi.org/10.1145/2445196.2445404,6
2013,723,728,https://doi.org/10.1145/2445196.2445404,6
2014,9,14,https://doi.org/10.1145/2538862.2538896,6
2014,9,14,https://doi.org/10.1145/2538862.2538896,6
2014,15,20,https://doi.org/10.1145/2538862.2538926,6
2014,15,20,https://doi.org/10.1145/2538862.2538926,6
2014,21,26,https://doi.org/10.1145/2538862.2538973,6
2014,21,26,https://doi.org/10.1145/2538862.2538973,6
2014,27,32,https://doi.org/10.1145/2538862.2538899,6
2014,27,32,https://doi.org/10.1145/2538862.2538899,6
2014,33,38,https://doi.org/10.1145/2538862.2538921,6
2014,33,38,https://doi.org/10.1145/2538862.2538921,6
2014,39,44,https://doi.org/10.1145/2538862.2538946,6
2014,39,44,https://doi.org/10.1145/2538862.2538946,6
2014,49,54,https://doi.org/10.1145/2538862.2538955,6
2014,49,54,https://doi.org/10.1145/2538862.2538955,6
2014,55,60,https://doi.org/10.1145/2538862.2538965,6
2014,55,60,https://doi.org/10.1145/2538862.2538965,6
2014,61,66,https://doi.org/10.1145/2538862.2538929,6
2014,61,66,https://doi.org/10.1145/2538862.2538929,6
2014,67,72,https://doi.org/10.1145/2538862.2538944,6
2014,67,72,https://doi.org/10.1145/2538862.2538944,6
2014,73,78,https://doi.org/10.1145/2538862.2538961,6
2014,73,78,https://doi.org/10.1145/2538862.2538961,6
2014,85,90,https://doi.org/10.1145/2538862.2538906,6
2014,85,90,https://doi.org/10.1145/2538862.2538906,6
2014,91,96,https://doi.org/10.1145/2538862.2538917,6
2014,91,96,https://doi.org/10.1145/2538862.2538917,6
2014,97,102,https://doi.org/10.1145/2538862.2538951,6
2014,97,102,https://doi.org/10.1145/2538862.2538951,6
2014,103,108,https://doi.org/10.1145/2538862.2538886,6
2014,103,108,https://doi.org/10.1145/2538862.2538886,6
2014,109,114,https://doi.org/10.1145/2538862.2538902,6
2014,109,114,https://doi.org/10.1145/2538862.2538902,6
2014,115,120,https://doi.org/10.1145/2538862.2538910,6
2014,115,120,https://doi.org/10.1145/2538862.2538910,6
2014,121,126,https://doi.org/10.1145/2538862.2538907,6
2014,121,126,https://doi.org/10.1145/2538862.2538907,6
2014,127,132,https://doi.org/10.1145/2538862.2538954,6
2014,127,132,https://doi.org/10.1145/2538862.2538954,6
2014,133,138,https://doi.org/10.1145/2538862.2538956,6
2014,133,138,https://doi.org/10.1145/2538862.2538956,6
2014,139,144,https://doi.org/10.1145/2538862.2538877,6
2014,139,144,https://doi.org/10.1145/2538862.2538877,6
2014,145,150,https://doi.org/10.1145/2538862.2538936,6
2014,145,150,https://doi.org/10.1145/2538862.2538936,6
2014,151,156,https://doi.org/10.1145/2538862.2538949,6
2014,151,156,https://doi.org/10.1145/2538862.2538949,6
2014,157,162,https://doi.org/10.1145/2538862.2538887,6
2014,157,162,https://doi.org/10.1145/2538862.2538887,6
2014,163,168,https://doi.org/10.1145/2538862.2538952,6
2014,163,168,https://doi.org/10.1145/2538862.2538952,6
2014,169,174,https://doi.org/10.1145/2538862.2538978,6
2014,169,174,https://doi.org/10.1145/2538862.2538978,6
2014,181,186,https://doi.org/10.1145/2538862.2538879,6
2014,181,186,https://doi.org/10.1145/2538862.2538879,6
2014,187,192,https://doi.org/10.1145/2538862.2538963,6
2014,187,192,https://doi.org/10.1145/2538862.2538963,6
2014,193,198,https://doi.org/10.1145/2538862.2538967,6
2014,193,198,https://doi.org/10.1145/2538862.2538967,6
2014,199,204,https://doi.org/10.1145/2538862.2538925,6
2014,199,204,https://doi.org/10.1145/2538862.2538925,6
2014,205,210,https://doi.org/10.1145/2538862.2538935,6
2014,205,210,https://doi.org/10.1145/2538862.2538935,6
2014,211,216,https://doi.org/10.1145/2538862.2538969,6
2014,211,216,https://doi.org/10.1145/2538862.2538969,6
2014,217,222,https://doi.org/10.1145/2538862.2538918,6
2014,217,222,https://doi.org/10.1145/2538862.2538918,6
2014,223,228,https://doi.org/10.1145/2538862.2538924,6
2014,223,228,https://doi.org/10.1145/2538862.2538924,6
2014,229,234,https://doi.org/10.1145/2538862.2538981,6
2014,229,234,https://doi.org/10.1145/2538862.2538981,6
2014,235,240,https://doi.org/10.1145/2538862.2538889,6
2014,235,240,https://doi.org/10.1145/2538862.2538889,6
2014,241,246,https://doi.org/10.1145/2538862.2538903,6
2014,241,246,https://doi.org/10.1145/2538862.2538903,6
2014,247,252,https://doi.org/10.1145/2538862.2538975,6
2014,247,252,https://doi.org/10.1145/2538862.2538975,6
2014,253,258,https://doi.org/10.1145/2538862.2538947,6
2014,253,258,https://doi.org/10.1145/2538862.2538947,6
2014,259,264,https://doi.org/10.1145/2538862.2538964,6
2014,259,264,https://doi.org/10.1145/2538862.2538964,6
2014,265,270,https://doi.org/10.1145/2538862.2538974,6
2014,265,270,https://doi.org/10.1145/2538862.2538974,6
2014,277,282,https://doi.org/10.1145/2538862.2538883,6
2014,277,282,https://doi.org/10.1145/2538862.2538883,6
2014,283,288,https://doi.org/10.1145/2538862.2538904,6
2014,283,288,https://doi.org/10.1145/2538862.2538904,6
2014,289,294,https://doi.org/10.1145/2538862.2538941,6
2014,289,294,https://doi.org/10.1145/2538862.2538941,6
2014,295,300,https://doi.org/10.1145/2538862.2538912,6
2014,295,300,https://doi.org/10.1145/2538862.2538912,6
2014,301,306,https://doi.org/10.1145/2538862.2538915,6
2014,301,306,https://doi.org/10.1145/2538862.2538915,6
2014,307,312,https://doi.org/10.1145/2538862.2538943,6
2014,307,312,https://doi.org/10.1145/2538862.2538943,6
2014,313,318,https://doi.org/10.1145/2538862.2538928,6
2014,313,318,https://doi.org/10.1145/2538862.2538928,6
2014,319,324,https://doi.org/10.1145/2538862.2538959,6
2014,319,324,https://doi.org/10.1145/2538862.2538959,6
2014,325,330,https://doi.org/10.1145/2538862.2538960,6
2014,325,330,https://doi.org/10.1145/2538862.2538960,6
2014,331,336,https://doi.org/10.1145/2538862.2538881,6
2014,331,336,https://doi.org/10.1145/2538862.2538881,6
2014,337,342,https://doi.org/10.1145/2538862.2538901,6
2014,337,342,https://doi.org/10.1145/2538862.2538901,6
2014,343,348,https://doi.org/10.1145/2538862.2538934,6
2014,343,348,https://doi.org/10.1145/2538862.2538934,6
2014,349,354,https://doi.org/10.1145/2538862.2538916,6
2014,349,354,https://doi.org/10.1145/2538862.2538916,6
2014,355,360,https://doi.org/10.1145/2538862.2538970,6
2014,355,360,https://doi.org/10.1145/2538862.2538970,6
2014,361,366,https://doi.org/10.1145/2538862.2538980,6
2014,361,366,https://doi.org/10.1145/2538862.2538980,6
2014,373,378,https://doi.org/10.1145/2538862.2538878,6
2014,373,378,https://doi.org/10.1145/2538862.2538878,6
2014,379,384,https://doi.org/10.1145/2538862.2538897,6
2014,379,384,https://doi.org/10.1145/2538862.2538897,6
2014,385,390,https://doi.org/10.1145/2538862.2538968,6
2014,385,390,https://doi.org/10.1145/2538862.2538968,6
2014,391,396,https://doi.org/10.1145/2538862.2538920,6
2014,391,396,https://doi.org/10.1145/2538862.2538920,6
2014,397,402,https://doi.org/10.1145/2538862.2538932,6
2014,397,402,https://doi.org/10.1145/2538862.2538932,6
2014,403,408,https://doi.org/10.1145/2538862.2538971,6
2014,403,408,https://doi.org/10.1145/2538862.2538971,6
2014,409,414,https://doi.org/10.1145/2538862.2538898,6
2014,409,414,https://doi.org/10.1145/2538862.2538898,6
2014,415,420,https://doi.org/10.1145/2538862.2538900,6
2014,415,420,https://doi.org/10.1145/2538862.2538900,6
2014,421,426,https://doi.org/10.1145/2538862.2538976,6
2014,421,426,https://doi.org/10.1145/2538862.2538976,6
2014,427,432,https://doi.org/10.1145/2538862.2538884,6
2014,427,432,https://doi.org/10.1145/2538862.2538884,6
2014,433,438,https://doi.org/10.1145/2538862.2538923,6
2014,433,438,https://doi.org/10.1145/2538862.2538923,6
2014,439,444,https://doi.org/10.1145/2538862.2538937,6
2014,439,444,https://doi.org/10.1145/2538862.2538937,6
2014,445,450,https://doi.org/10.1145/2538862.2538882,6
2014,445,450,https://doi.org/10.1145/2538862.2538882,6
2014,451,456,https://doi.org/10.1145/2538862.2538942,6
2014,451,456,https://doi.org/10.1145/2538862.2538942,6
2014,457,462,https://doi.org/10.1145/2538862.2538979,6
2014,457,462,https://doi.org/10.1145/2538862.2538979,6
2014,469,474,https://doi.org/10.1145/2538862.2538930,6
2014,469,474,https://doi.org/10.1145/2538862.2538930,6
2014,475,480,https://doi.org/10.1145/2538862.2538940,6
2014,475,480,https://doi.org/10.1145/2538862.2538940,6
2014,481,486,https://doi.org/10.1145/2538862.2538953,6
2014,481,486,https://doi.org/10.1145/2538862.2538953,6
2014,487,492,https://doi.org/10.1145/2538862.2538933,6
2014,487,492,https://doi.org/10.1145/2538862.2538933,6
2014,493,498,https://doi.org/10.1145/2538862.2538948,6
2014,493,498,https://doi.org/10.1145/2538862.2538948,6
2014,499,504,https://doi.org/10.1145/2538862.2538972,6
2014,499,504,https://doi.org/10.1145/2538862.2538972,6
2014,505,510,https://doi.org/10.1145/2538862.2538890,6
2014,505,510,https://doi.org/10.1145/2538862.2538890,6
2014,511,516,https://doi.org/10.1145/2538862.2538905,6
2014,511,516,https://doi.org/10.1145/2538862.2538905,6
2014,517,522,https://doi.org/10.1145/2538862.2538919,6
2014,517,522,https://doi.org/10.1145/2538862.2538919,6
2014,523,528,https://doi.org/10.1145/2538862.2538939,6
2014,523,528,https://doi.org/10.1145/2538862.2538939,6
2014,529,534,https://doi.org/10.1145/2538862.2538880,6
2014,529,534,https://doi.org/10.1145/2538862.2538880,6
2014,535,540,https://doi.org/10.1145/2538862.2538931,6
2014,535,540,https://doi.org/10.1145/2538862.2538931,6
2014,549,554,https://doi.org/10.1145/2538862.2538894,6
2014,549,554,https://doi.org/10.1145/2538862.2538894,6
2014,555,560,https://doi.org/10.1145/2538862.2538895,6
2014,555,560,https://doi.org/10.1145/2538862.2538895,6
2014,561,566,https://doi.org/10.1145/2538862.2538922,6
2014,561,566,https://doi.org/10.1145/2538862.2538922,6
2014,567,572,https://doi.org/10.1145/2538862.2538885,6
2014,567,572,https://doi.org/10.1145/2538862.2538885,6
2014,573,578,https://doi.org/10.1145/2538862.2538909,6
2014,573,578,https://doi.org/10.1145/2538862.2538909,6
2014,579,584,https://doi.org/10.1145/2538862.2538984,6
2014,579,584,https://doi.org/10.1145/2538862.2538984,6
2014,585,590,https://doi.org/10.1145/2538862.2538945,6
2014,585,590,https://doi.org/10.1145/2538862.2538945,6
2014,591,596,https://doi.org/10.1145/2538862.2538911,6
2014,591,596,https://doi.org/10.1145/2538862.2538911,6
2014,597,602,https://doi.org/10.1145/2538862.2538982,6
2014,597,602,https://doi.org/10.1145/2538862.2538982,6
2014,603,608,https://doi.org/10.1145/2538862.2538892,6
2014,603,608,https://doi.org/10.1145/2538862.2538892,6
2014,609,614,https://doi.org/10.1145/2538862.2538958,6
2014,609,614,https://doi.org/10.1145/2538862.2538958,6
2014,615,620,https://doi.org/10.1145/2538862.2538983,6
2014,615,620,https://doi.org/10.1145/2538862.2538983,6
2014,629,634,https://doi.org/10.1145/2538862.2538888,6
2014,629,634,https://doi.org/10.1145/2538862.2538888,6
2014,635,640,https://doi.org/10.1145/2538862.2538891,6
2014,635,640,https://doi.org/10.1145/2538862.2538891,6
2014,641,646,https://doi.org/10.1145/2538862.2538977,6
2014,641,646,https://doi.org/10.1145/2538862.2538977,6
2014,647,652,https://doi.org/10.1145/2538862.2538914,6
2014,647,652,https://doi.org/10.1145/2538862.2538914,6
2014,653,658,https://doi.org/10.1145/2538862.2538938,6
2014,653,658,https://doi.org/10.1145/2538862.2538938,6
2014,659,664,https://doi.org/10.1145/2538862.2538950,6
2014,659,664,https://doi.org/10.1145/2538862.2538950,6
2014,665,670,https://doi.org/10.1145/2538862.2538893,6
2014,665,670,https://doi.org/10.1145/2538862.2538893,6
2014,671,676,https://doi.org/10.1145/2538862.2538908,6
2014,671,676,https://doi.org/10.1145/2538862.2538908,6
2014,677,682,https://doi.org/10.1145/2538862.2538913,6
2014,677,682,https://doi.org/10.1145/2538862.2538913,6
2014,683,688,https://doi.org/10.1145/2538862.2538957,6
2014,683,688,https://doi.org/10.1145/2538862.2538957,6
2014,689,694,https://doi.org/10.1145/2538862.2538962,6
2014,689,694,https://doi.org/10.1145/2538862.2538962,6
2014,695,700,https://doi.org/10.1145/2538862.2538966,6
2014,695,700,https://doi.org/10.1145/2538862.2538966,6
2015,6,11,https://doi.org/10.1145/2676723.2677234,6
2015,6,11,https://doi.org/10.1145/2676723.2677234,6
2015,12,17,https://doi.org/10.1145/2676723.2677269,6
2015,12,17,https://doi.org/10.1145/2676723.2677269,6
2015,18,23,https://doi.org/10.1145/2676723.2677297,6
2015,18,23,https://doi.org/10.1145/2676723.2677297,6
2015,24,29,https://doi.org/10.1145/2676723.2677231,6
2015,24,29,https://doi.org/10.1145/2676723.2677231,6
2015,30,35,https://doi.org/10.1145/2676723.2677264,6
2015,30,35,https://doi.org/10.1145/2676723.2677264,6
2015,36,41,https://doi.org/10.1145/2676723.2677270,6
2015,36,41,https://doi.org/10.1145/2676723.2677270,6
2015,42,47,https://doi.org/10.1145/2676723.2677210,6
2015,42,47,https://doi.org/10.1145/2676723.2677210,6
