name,affiliation,homepage,scholarid,orcid
Nathan Kallus [Tech],Cornell University,https://nathankallus.com,K2WfIlsAAAAJ,0000-0000-0000-0000
Nathan Klein,Boston University,https://nathan-klein.github.io,S0PEMt4AAAAJ,0009-0003-4052-5864
Nathan L. Ensmenger,Indiana University,http://homes.sice.indiana.edu/nensmeng,D_cX3_gAAAAJ,0000-0000-0000-0000
Nathan Linial,Hebrew University of Jerusalem,http://www.cs.huji.ac.il/~nati,wEBsSloAAAAJ,0000-0002-0918-3136
Nathan Malkin,NJIT,https://malk.in,-T98SVIAAAAJ,0000-0000-0000-0000
Nathan R. Sturtevant,University of Alberta,https://www.movingai.com,3utEUeoAAAAJ,0000-0000-0000-0000
Nathan S. Netanyahu,Bar-Ilan University,http://cs.biu.ac.il/en/node/644,xPv701UAAAAJ,0000-0000-0000-0000
Nathan Schneider 0001,Georgetown University,http://nathan.cl,3cozMf4AAAAJ,0000-0000-0000-0000
Nathan Srebro,TTI Chicago,http://ttic.uchicago.edu/~nati,ZnT-QpMAAAAJ,0000-0000-0000-0000
Nathan Wiebe,University of Toronto,https://web.cs.toronto.edu/people/faculty-directory,DSgKHOQAAAAJ,0000-0001-6047-0547
Nathaniel Blanchard,Colorado State University,https://sites.google.com/view/nathanieltblanchard,9ctSmkYAAAAJ,0000-0002-2653-0873
Nathaniel D. Osgood,University of Saskatchewan,https://www.cs.usask.ca/~osgood,HWcKmQIAAAAJ,0000-0000-0000-0000
Nathaniel David Osgood,University of Saskatchewan,https://www.cs.usask.ca/~osgood,HWcKmQIAAAAJ,0000-0000-0000-0000
Nathaniel Hudson,Illinois Institute of Technology,https://www.iit.edu/directory/people/nathaniel-hudson-0,_fXM3BMAAAAJ,0000-0000-0000-0000
Nathaniel Nystrom,Università della Svizzera italiana,http://search.usi.ch/people/d666ae47e79dd3cbb2207e2607148c49/Nystrom-Nate,b4qip_0AAAAJ,0000-0000-0000-0000
Nathaniel Osgood,University of Saskatchewan,https://www.cs.usask.ca/~osgood,HWcKmQIAAAAJ,0000-0000-0000-0000
Nati Linial,Hebrew University of Jerusalem,http://www.cs.huji.ac.il/~nati,wEBsSloAAAAJ,0000-0000-0000-0000
Nati Srebro,TTI Chicago,http://ttic.uchicago.edu/~nati,ZnT-QpMAAAAJ,0000-0000-0000-0000
Nava Tintarev,TU Delft,http://navatintarev.com,erMWZbAAAAAJ,0000-0002-5007-5161
Naveed Akhtar,University of Melbourne,https://findanexpert.unimelb.edu.au/profile/1050019-naveed-akhtar,Xqmlj18AAAAJ,0000-0003-3406-673X
Naveed Anwar Bhatti,LUMS,https://naveedanwarbhatti.github.io,6ZB86uYAAAAJ,0000-0003-4115-9889
Naveed Arshad,LUMS,https://lums.edu.pk/lums_employee/1352,jDcSbQYAAAAJ,0000-0000-0000-0000
Naveed Muhammad 0003,University of Tartu,https://www.etis.ee/CV/Naveed_Muhammad/eng,DS5ni6gAAAAJ,0000-0000-0000-0000
Naveed Ul Mustafa,New Mexico State University,https://naveedum.github.io,Wj1bceYAAAAJ,0000-0002-0650-3464
Naveen Garg 0001,IIT Delhi,http://www.cse.iitd.ernet.in/~naveen,wNRE148AAAAJ,0000-0001-7923-4464
Naveen Kumar 0001,University of Delhi,http://people.du.ac.in/~nk,NOSCHOLARPAGE,0000-0000-0000-0000
Naveen Sharma,Rochester Inst. of Technology,https://www.rit.edu/gccis/naveen-sharma-0,91QFhTMAAAAJ,0000-0003-3071-017X
Naveena Karusala,Georgia Institute of Technology,https://naveena-karusala-870740.webflow.io,S3yqENkAAAAJ,0000-0003-0355-3041
Navid Nikaein,EURECOM,https://www.eurecom.fr/en/people/nikaein-navid,uNoaxDIAAAAJ,0000-0001-6301-7393
Navneet Goyal,BITS Pilani,http://universe.bits-pilani.ac.in/pilani/goel/profile,YHN0TYMAAAAJ,0000-0000-0000-0000
Nawaf Alkharboush,King Abdulaziz University,http://www.kau.edu.sa/Contacts.aspx?Site_ID=861&Lng=EN&Cont=16331,NOSCHOLARPAGE,0000-0000-0000-0000
Nawfal F. Fadhel,University of Southampton,https://www.ecs.soton.ac.uk/people/nf1m14,tjgBWiQAAAAJ,0000-0000-0000-0000
Nayna Patel,Brunel University London,https://www.brunel.ac.uk/people/nayna-patel,fsiNKhQAAAAJ,0000-0000-0000-0000
Nazanin Rahnavard,University of Central Florida,http://cwnlab.eecs.ucf.edu,PzgFISkAAAAJ,0000-0003-3434-1359
Nazar Zaki,UAEU,https://www.uaeu.ac.ae/en/cit/profile.shtml?email=nzaki@uaeu.ac.ae,omI8TDsAAAAJ,0000-0000-0000-0000
Nazim H. Madhavji,Western University,http://www.csd.uwo.ca/courses/CS3307a,7yV3pjUAAAAJ,0000-0000-0000-0000
Nazli Goharian,Georgetown University,http://people.cs.georgetown.edu/~nazli,b3tUsfEAAAAJ,0000-0002-6349-5237
Nazli Ikizler-Cinbis,Hacettepe University,https://web.cs.hacettepe.edu.tr/~nazli,gwLessAAAAAJ,0000-0000-0000-0000
Ndapa Nakashole,Univ. of California - San Diego,http://nakashole.com,NOSCHOLARPAGE,0009-0000-5223-1394
Ndapandula Nakashole,Univ. of California - San Diego,http://nakashole.com,NOSCHOLARPAGE,0009-0000-5223-1394
Neal Andrew Snooke,Aberystwyth University,https://www.aber.ac.uk/en/cs/staff-profiles/listing/profile/nns,NOSCHOLARPAGE,0000-0000-0000-0000
Neal Patwari,University of Utah,https://www.cs.utah.edu/patwari-neal,g9yhtN8AAAAJ,0000-0000-0000-0000
Neal Snooke,Aberystwyth University,https://www.aber.ac.uk/en/cs/staff-profiles/listing/profile/nns,NOSCHOLARPAGE,0000-0000-0000-0000
Nectarios C. Papanicolaou,University of Nicosia,https://www.unic.ac.cy/papanicolaou-nectarios,6mRLrW0AAAAJ,0000-0000-0000-0000
Nectarios Koziris,NTUA,http://www.cslab.ntua.gr/~nkoziris,wgwP96QAAAAJ,0000-0002-4890-8427
Nedialko S. Nedialkov,McMaster University,https://www.cas.mcmaster.ca/~nedialk,mVEWNfgAAAAJ,0000-0000-0000-0000
Nedjma Ousidhoum,Cardiff University,https://profiles.cardiff.ac.uk/staff/ousidhoumn,6ZZtzmQAAAAJ,0000-0000-0000-0000
Neel Krishnaswami,University of Cambridge,https://www.cl.cam.ac.uk/~nk480,qCE8eVcAAAAJ,0000-0003-2838-5865
Neelakantan R. Krishnaswami,University of Cambridge,https://www.cl.cam.ac.uk/~nk480,qCE8eVcAAAAJ,0000-0000-0000-0000
Neelam Sinha,IIIT Bangalore,http://www.iiitb.ac.in/faculty_page.php?name=NeelamSinha,6A_OhfoAAAAJ,0000-0000-0000-0000
Neelam Soundarajan,Ohio State University,https://cse.osu.edu/people/soundarajan.1,fasXmPQAAAAJ,0009-0003-0847-2846
Neeldhara Misra,IIT Gandhinagar,http://www.iitgn.ac.in/faculty/comp/neeldhara.htm,XFgieDYAAAAJ,0000-0000-0000-0000
Neelima Gupta,University of Delhi,http://people.du.ac.in/~ngupta,NOSCHOLARPAGE,0000-0002-0870-0824
Neena Goveas,BITS Pilani-Goa,https://www.bits-pilani.ac.in/goa/neena/profile,if0NqpMAAAAJ,0000-0000-0000-0000
Neeraj Goel,IIT Ropar,http://www.iitrpr.ac.in/cse/neerajgoel,6AERbuMAAAAJ,0000-0003-3824-9437
Neeraj Mittal,University of Texas at Dallas,https://www.utdallas.edu/~neerajm,V9MH9v8AAAAJ,0000-0002-8734-1400
Neeraj Suri,TU Darmstadt,https://www.deeds.informatik.tu-darmstadt.de/suri,YAia0U8AAAAJ,0000-0003-1688-1167
Neerja Mhaskar,McMaster University,https://www.cas.mcmaster.ca/~pophlin,NOSCHOLARPAGE,0000-0000-0000-0000
Neetesh Saxena,Cardiff University,https://www.cardiff.ac.uk/people/view/1724111-saxena-neetesh,ERttXewAAAAJ,0000-0002-6437-0807
Negar Kiyavash,EPFL,https://people.epfl.ch/negar.kiyavash,7tBDvOwAAAAJ,0000-0000-0000-0000
Neha Kumar,Georgia Institute of Technology,https://www.nehakumar.org,-ZqZyP0AAAAJ,0000-0000-0000-0000
Neha Makhija,Univ. of Massachusetts Amherst,https://nehamakhija.github.io,AH6Noh0AAAAJ,0000-0003-0221-6836
Neha V. Karanjkar,IIT Goa,https://www.iitgoa.ac.in/faculty_page.php?id=95,Bp-of9MAAAAJ,0000-0000-0000-0000
Neil A. Dodgson,Victoria University of Wellington,http://ecs.victoria.ac.nz/Main/NeilDodgson,kfYJVXEAAAAJ,0000-0001-7649-8528
Neil A. Ernst,University of Victoria,http://neilernst.net,byBabzAAAAAJ,0000-0001-5992-2366
Neil Anthony Dodgson,Victoria University of Wellington,http://ecs.victoria.ac.nz/Main/NeilDodgson,kfYJVXEAAAAJ,0000-0000-0000-0000
Neil Arnason,University of Manitoba,http://www.cs.umanitoba.ca/~arnason,NOSCHOLARPAGE,0000-0000-0000-0000
Neil Bergmann,University of Queensland,http://researchers.uq.edu.au/researcher/823,M7kg0MQAAAAJ,0000-0001-6279-1053
Neil Buchanan,Queen's University Belfast,https://pure.qub.ac.uk/en/persons/neil-buchanan,NOSCHOLARPAGE,0000-0000-0000-0000
Neil C. Audsley,University of York,https://www-users.cs.york.ac.uk/~neil,D65ZWSgAAAAJ,0000-0003-3739-6590
Neil C. Rowe,Naval Postgraduate School,http://faculty.nps.edu/ncrowe,NOSCHOLARPAGE,0000-0000-0000-0000
Neil D. B. Bruce,University of Guelph,https://www.uoguelph.ca/computing/people/neil-bruce,Gnezf-4AAAAJ,0000-0000-0000-0000
Neil D. Lawrence,University of Cambridge,http://inverseprobability.com,r3SJcvoAAAAJ,0000-0001-9258-1030
Neil Dantam,Colorado School of Mines,http://inside.mines.edu/~ndantam,J-6Ch9sAAAAJ,0000-0002-0907-2241
Neil F. Stewart,University of Montreal,http://www.iro.umontreal.ca/~stewart,G1phNfoAAAAJ,0000-0000-0000-0000
Neil Ghani,University of Strathclyde,https://pureportal.strath.ac.uk/en/persons/neil-ghani/projects,NOSCHOLARPAGE,0000-0000-0000-0000
Neil Hurley,University College Dublin,https://people.ucd.ie/neil.hurley,Xy75cgsW65QC,0000-0001-8428-2866
Neil J. Hurley,University College Dublin,https://people.ucd.ie/neil.hurley,Xy75cgsW65QC,0000-0000-0000-0000
Neil M. White,University of Southampton,https://www.ecs.soton.ac.uk/people/neilw,-KqNHGQAAAAJ,0000-0000-0000-0000
Neil Mac Parthaláin,Aberystwyth University,https://www.aber.ac.uk/en/cs/staff-profiles/listing/profile/ncm,Um3skD0AAAAJ,0000-0000-0000-0000
Neil MacParthalain,Aberystwyth University,https://www.aber.ac.uk/en/cs/staff-profiles/listing/profile/ncm,Um3skD0AAAAJ,0000-0000-0000-0000
Neil Moore,University of Kentucky,https://www.engr.uky.edu/directory/moore-neil,NOSCHOLARPAGE,0000-0000-0000-0000
Neil Patrick Del Gallego,De La Salle University,https://www.dlsu.edu.ph/colleges/ccs/faculty-profile/single/?id=32665809300&command=GETPROFILE,m0pmYBcAAAAJ,0000-0000-0000-0000
Neil S. Gaikwad,University of North Carolina,https://web.media.mit.edu/~gaikwad,EhGy_Y8AAAAJ,0000-0000-0000-0000
Neil Smith,Open University UK,http://stem.open.ac.uk/people/ns938#tab2,NOSCHOLARPAGE,0000-0000-0000-0000
Neil Spring,Univ. of Maryland - College Park,http://www.cs.umd.edu/~nspring,FUWxMaQAAAAJ,0009-0005-1606-6746
Neil T. Dantam,Colorado School of Mines,http://inside.mines.edu/~ndantam,J-6Ch9sAAAAJ,0000-0002-0907-2241
Neil T. Heffernan,Worcester Polytechnic Institute,http://www.wpi.edu/academics/facultydir/nth.html,dmCZvnsAAAAJ,0000-0002-3280-288X
Neil T. Spring,Univ. of Maryland - College Park,http://www.cs.umd.edu/~nspring,FUWxMaQAAAAJ,0000-0000-0000-0000
Neil Thomas Heffernan III,Worcester Polytechnic Institute,http://www.wpi.edu/academics/facultydir/nth.html,dmCZvnsAAAAJ,0000-0000-0000-0000
Neil V. Murray,University at Albany - SUNY,https://www.albany.edu/news/experts/8046.php,Uo5asF8AAAAJ,0000-0000-0000-0000
Neil W. Bergmann,University of Queensland,http://researchers.uq.edu.au/researcher/823,M7kg0MQAAAAJ,0000-0001-6279-1053
Neil Walkinshaw,University of Sheffield,https://www.sheffield.ac.uk/dcs/people/academic/neil-walkinshaw,Qa8zO1EAAAAJ,0000-0003-2134-6548
Neil Yorke-Smith,TU Delft,http://www.alg.ewi.tudelft.nl/yorkesmith,tewSAS0AAAAJ,0000-0000-0000-0000
Neil Zhenqiang Gong,Duke University,http://people.duke.edu/~zg70,t6uCsYoAAAAJ,0000-0002-9900-9309
Neill D. F. Campbell,University of Bath,http://cs.bath.ac.uk/~nc537,dRC_mIAAAAAJ,0000-0003-2130-4903
Neill W. Campbell,University of Bristol,http://people.cs.bris.ac.uk/~campbell,NOSCHOLARPAGE,0000-0000-0000-0000
Nejib Zaguia,University of Ottawa,http://www.site.uottawa.ca/~zaguia,EBZsBBQAAAAJ,0000-0000-0000-0000
Nektarios Georgios Tsoutsos,University of Delaware,https://udel.edu/~tsoutsos,f3TVR3kAAAAJ,0000-0002-5769-0124
Nele Mentens,KU Leuven,https://homes.esat.kuleuven.be/~nmentens,FWdHc8MAAAAJ,0000-0001-8753-7895
Nele Rußwinkel,University of Lübeck,https://www.ifis.uni-luebeck.de/de/team/nele-russwinkel,kFbwNpMAAAAJ,0000-0000-0000-0000
Nelleke Oostdijk,Radboud University,https://www.ru.nl/english/people/oostdijk-n,cMHIM6YAAAAJ,0000-0000-0000-0000
Nelly Condori-Fernández,VU Amsterdam,http://www.s2group.cs.vu.nl/people/dr-nelly-condori-fernandez,NOSCHOLARPAGE,0000-0000-0000-0000
Nelly Fazio,CUNY,http://www-cs.ccny.cuny.edu/~fazio,U8ZdsuEAAAAJ,0009-0000-8690-4112
Nelson Duarte Filho,Federal University of Rio Grande,http://www.nelson.c3.furg.br,NOSCHOLARPAGE,0000-0000-0000-0000
Nelson L. Duarte Filho,Federal University of Rio Grande,http://www.nelson.c3.furg.br,NOSCHOLARPAGE,0000-0000-0000-0000
Nelson L. Max,Univ. of California - Davis,http://faculty.engineering.ucdavis.edu/max,XXoJ5n4AAAAJ,0000-0000-0000-0000
Nelson L. S. Da Fonseca,UNICAMP,http://www.ic.unicamp.br/~nfonseca,NOSCHOLARPAGE,0000-0000-0000-0000
Nelson L. S. da Fonseca,UNICAMP,http://www.ic.unicamp.br/~nfonseca,NOSCHOLARPAGE,0000-0000-0000-0000
Nelson Lopes Duarte Filho,Federal University of Rio Grande,http://www.nelson.c3.furg.br,NOSCHOLARPAGE,0000-0000-0000-0000
Nelson Luis Saldanha da Fonseca,UNICAMP,http://www.ic.unicamp.br/~nfonseca,NOSCHOLARPAGE,0000-0000-0000-0000
Nelson Maculan,UFRJ,http://www.cos.ufrj.br/index.php/pt-BR/pessoas/details/18/1042-maculan,BxuuIPUAAAAJ,0000-0000-0000-0000
Nelson Maculan Filho,UFRJ,http://www.cos.ufrj.br/index.php/pt-BR/pessoas/details/18/1042-maculan,BxuuIPUAAAAJ,0000-0000-0000-0000
Nelson Marcos,De La Salle University,https://www.dlsu.edu.ph/colleges/ccs/faculty-profile/single/?id=32742675245&command=GETPROFILE,-vU32yoAAAAJ,0000-0000-0000-0000
Nelson S. Rosa,UFPE,https://gfads.cin.ufpe.br,KZFI9qEAAAAJ,0000-0001-9374-6351
Nelson Souto Rosa,UFPE,https://gfads.cin.ufpe.br,KZFI9qEAAAAJ,0000-0000-0000-0000
Nelson Wong,University of Calgary,http://contacts.ucalgary.ca/info/cpsc/profiles/102-2540,v71Oi_EAAAAJ,0000-0000-0000-0000
Nelson-Antranig Baloian Tataryan,Universidad de Chile,http://www.uchile.cl/portafolio-academico/impresion.jsf?username=nbaloian,NOSCHOLARPAGE,0000-0000-0000-0000
Nematollaah Shiri,Concordia University,http://www.cs.concordia.ca/~shiri,_Pj5xqQAAAAJ,0000-0000-0000-0000
Nematollah Batmanghelich,University of Pittsburgh,https://kayhan.dbmi.pitt.edu,PvHFAfIAAAAJ,0000-0000-0000-0000
Nematollah Kayhan Batmanghelich,University of Pittsburgh,https://kayhan.dbmi.pitt.edu,PvHFAfIAAAAJ,0000-0000-0000-0000
Neminath Hubballi,IIT Indore,http://iiti.ac.in/people/~neminath,tER-kV0AAAAJ,0000-0000-0000-0000
Nen-Fu Huang,National Tsing Hua University,http://www.cs.nthu.edu.tw/~nfhuang,8gf68DQAAAAJ,0000-0000-0000-0000
Nenad Medvidovic,University of Southern California,https://softarch.usc.edu/~neno,kqW_-2gAAAAJ,0000-0002-1906-4878
Neng Zhang 0001,Sun Yat-sen University,https://nengz.github.io,K_BlTrUAAAAJ,0000-0001-8662-5690
Neng-Fa Zhou,CUNY,http://www.sci.brooklyn.cuny.edu/~zhou,17iCYjYAAAAJ,0000-0000-0000-0000
Nenghai Yu,USTC,https://faculty.ustc.edu.cn/yunenghai/en/index.htm,7620QAMAAAAJ,0000-0003-4417-9316
Nengkun Yu,Stony Brook University,https://www.cs.stonybrook.edu/people/faculty/NengkunYu,i3s2MPwAAAAJ,0000-0003-1188-3032
Nergis Tomen,TU Delft,https://www.tudelft.nl/en/ewi/over-de-faculteit/afdelingen/intelligent-systems/pattern-recognition-bioinformatics/computer-vision-lab/people/nergis-toemen,6vcKI6MAAAAJ,0000-0003-3916-1859
Nergis Tömen,TU Delft,https://www.tudelft.nl/en/ewi/over-de-faculteit/afdelingen/intelligent-systems/pattern-recognition-bioinformatics/computer-vision-lab/people/nergis-toemen,6vcKI6MAAAAJ,0000-0000-0000-0000
Neri Merhav,Technion,http://webee.technion.ac.il/people/merhav,5CCpiAYAAAAJ,0000-0000-0000-0000
Nervo Verdezoto,Cardiff University,https://www.cardiff.ac.uk/people/view/1724100-verdezoto-dias-nervo,0jUyuFAAAAAJ,0000-0001-5006-4262
Nervo Xavier Verdezoto,Cardiff University,https://www.cardiff.ac.uk/people/view/1724100-verdezoto-dias-nervo,0jUyuFAAAAAJ,0000-0000-0000-0000
Nesli Erdogmus,Izmir Institute of Technology,http://ceng.iyte.edu.tr/people/nesli-erdogmus,SGO1CAcAAAAJ,0000-0000-0000-0000
Nesrine Kaaniche,University of Sheffield,https://www.sheffield.ac.uk/dcs/people/academic/nesrine-kaaniche,eYnrxhgAAAAJ,0000-0000-0000-0000
Ness B. Shroff,Ohio State University,http://newslab.ece.ohio-state.edu,5kL-ZrAAAAAJ,0000-0002-4606-6879
Netanel Raviv,Washington University in St. Louis,https://sites.wustl.edu/ravivlab,snf71h4AAAAJ,0000-0000-0000-0000
Netta Cohen,University of Leeds,https://eps.leeds.ac.uk/computing/staff/301/professor-netta-cohen,UqzPhMEAAAAJ,0000-0000-0000-0000
Neucimar J. Leite,UNICAMP,http://www.ic.unicamp.br/~neucimar,Qfothk4AAAAJ,0000-0000-0000-0000
Neucimar Jerônimo Leite,UNICAMP,http://www.ic.unicamp.br/~neucimar,Qfothk4AAAAJ,0000-0000-0000-0000
Nevil Brownlee,University of Auckland,https://www.cs.auckland.ac.nz/people/n-brownlee,t7vOIzMAAAAJ,0000-0002-8920-4899
Neville Churcher,University of Canterbury,http://www.cosc.canterbury.ac.nz/neville.churcher,NOSCHOLARPAGE,0000-0000-0000-0000
Neville Grech,University of Malta,https://www.nevillegrech.com,QP3gdYAAAAAJ,0000-0002-6790-2872
Neville I. Churcher,University of Canterbury,http://www.cosc.canterbury.ac.nz/neville.churcher,NOSCHOLARPAGE,0000-0000-0000-0000
Nevin L. Zhang,HKUST,https://www.cse.ust.hk/faculty/lzhang,NOSCHOLARPAGE,0000-0002-4662-3217
Nevin Lianwen Zhang,HKUST,https://www.cse.ust.hk/faculty/lzhang,NOSCHOLARPAGE,0000-0000-0000-0000
Newton José Vieira,UFMG,http://homepages.dcc.ufmg.br/~nvieira,NOSCHOLARPAGE,0000-0000-0000-0000
Newton Vieira,UFMG,http://homepages.dcc.ufmg.br/~nvieira,NOSCHOLARPAGE,0000-0000-0000-0000
Ney Calazans,PUC-RS,http://www.inf.pucrs.br/~calazans,s3vzk7cAAAAJ,0000-0000-0000-0000
Ney Laert Vilar Calazans,PUC-RS,http://www.inf.pucrs.br/~calazans,s3vzk7cAAAAJ,0000-0002-0467-4294
Nezam Rohbani,IPM,http://cs.ipm.ac.ir/~rohbani,l545NMoAAAAJ,0000-0002-1935-7830
Nezer Zaidenberg,Ariel University,https://cris.ariel.ac.il/iw/persons/nezer-jacob-zaidenberg,LDHDOQoAAAAJ,0000-0000-0000-0000
Nezihe Merve Gürel,TU Delft,https://www.tudelft.nl/ewi/over-de-faculteit/afdelingen/intelligent-systems/pattern-recognition-bioinformatics/pattern-recognition-bioinformatics/people/merve-guerel,5yYPHwYAAAAJ,0000-0000-0000-0000
Ngai-Man Cheung,SUTD,https://sites.google.com/site/mancheung0407,vJQArFkAAAAJ,0000-0003-0135-3791
Ngo Xuan Bach,PTIT,https://sites.google.com/site/nxbachcs/home,O4bDRAEAAAAJ,0000-0000-0000-0000
Ngoc Khanh Nguyen 0001,King's College London,https://www.kcl.ac.uk/people/ngoc-khanh-nguyen,Dj4bd0EAAAAJ,0000-0001-8240-6167
Ngoc Thang Vu,University of Stuttgart,http://www.ims.uni-stuttgart.de/institut/mitarbeiter/thangvu/index.en.html,Nxbi5YgAAAAJ,0000-0000-0000-0000
Ngok Lam,HKUST,https://www.cse.ust.hk/~lamngok,brfERGEAAAAJ,0000-0000-0000-0000
Nguyen Binh Truong,University of Glasgow,https://www.gla.ac.uk/schools/computing/staff/nguyentruong,mj4CTOgAAAAJ,0000-0000-0000-0000
Nguyen Hoang Tran,University of Sydney,https://www.sydney.edu.au/engineering/about/our-people/academic-staff/nguyen-tran.html,2QacQMgAAAAJ,0000-0000-0000-0000
Nguyen Phong Hoang,University of British Columbia,https://homepage.np-tokumei.net,zwQ8_0EAAAAJ,0000-0002-9868-3318
Nha Dinh Duc Nguyen,VinUniversity,https://ducnha.work,SIWu-ZcAAAAJ,0000-0000-0000-0000
NhatHai Phan,NJIT,https://sites.google.com/site/ihaiphan,nsEbWjAAAAAJ,0000-0002-1032-8275
Nhien-An Le-Khac,University College Dublin,https://people.ucd.ie/an.lekhac,e6nKl6kAAAAJ,0000-0003-4373-2212
NhienAn LeKhac,University College Dublin,https://people.ucd.ie/an.lekhac,e6nKl6kAAAAJ,0000-0000-0000-0000
Ni Trieu,Arizona State University,https://nitrieu.github.io,esITaOoAAAAJ,0000-0001-6013-9512
Niall McLaughlin,Queen's University Belfast,https://pure.qub.ac.uk/en/persons/niall-mclaughlin,g-3WD8gAAAAJ,0000-0002-0917-9145
Nian-Feng Tzeng,Univ. of Louisiana - Lafayette,https://people.cmix.louisiana.edu/tzeng,6zq-c5cAAAAJ,0000-0002-8357-6632
Nianbo Liu,UESTC,https://www.scse.uestc.edu.cn/info/1081/11952.htm,NOSCHOLARPAGE,0000-0000-0000-0000
Niangjun Chen,SUTD,https://istd.sutd.edu.sg/people/faculty/niangjun-chen,mOmPukcAAAAJ,0000-0000-0000-0000
Nianwen Xue,Brandeis University,http://www.cs.brandeis.edu/~xuen,KlVbOkMAAAAJ,0000-0002-4364-3618
Nianyi Li,Clemson University,https://sites.duke.edu/nianyi,3SqliH4AAAAJ,0000-0000-0000-0000
Niao He,ETH Zurich,http://niaohe.ise.illinois.edu/index.html,iNcA81MAAAAJ,0000-0000-0000-0000
Nibaran Das,Jadavpur University,http://nibarancse.jdvu.ac.in,vMx63B4AAAAJ,0000-0000-0000-0000
Niccolò Meneghetti,University of Michigan-Dearborn,https://www-personal.umd.umich.edu/~niccolom,9zeiJOMAAAAJ,0000-0002-4107-1759
Nicholas A. Diakopoulos,Northwestern University,https://www.nickdiakopoulos.com,7ip1Ih8AAAAJ,0000-0000-0000-0000
Nicholas C. H. Vun,Nanyang Technological University,http://research.ntu.edu.sg/expertise/academicprofile/Pages/StaffProfile.aspx?ST_EMAILID=ASCHVUN&CategoryDescription=InternetCommunications,NOSCHOLARPAGE,0000-0000-0000-0000
Nicholas Chan Hua Vun,Nanyang Technological University,http://research.ntu.edu.sg/expertise/academicprofile/Pages/StaffProfile.aspx?ST_EMAILID=ASCHVUN&CategoryDescription=InternetCommunications,NOSCHOLARPAGE,0000-0000-0000-0000
Nicholas Cheney,University of Vermont,http://www.ncheney.com,gwpqf8sAAAAJ,0000-0000-0000-0000
Nicholas D. Lane,University of Cambridge,https://www.cst.cam.ac.uk/people/ndl32,IleoLUgAAAAJ,0000-0002-2728-8273
Nicholas Diakopoulos,Northwestern University,https://www.nickdiakopoulos.com,7ip1Ih8AAAAJ,0000-0001-5005-6123
Nicholas Donald Lane,University of Cambridge,https://www.cst.cam.ac.uk/people/ndl32,IleoLUgAAAAJ,0000-0000-0000-0000
Nicholas Drivalos Matragkas,University of York,https://www-users.cs.york.ac.uk/~nikos,Dvp7fNoAAAAJ,0000-0000-0000-0000
Nicholas Evans,EURECOM,http://www.eurecom.fr/~evans,NOSCHOLARPAGE,0000-0000-0000-0000
Nicholas G. Feamster,University of Chicago,https://people.cs.uchicago.edu/~feamster,xYfYnG4AAAAJ,0000-0000-0000-0000
Nicholas G. Gravish,Univ. of California - San Diego,http://web.eng.ucsd.edu/~ngravish,AEWTj-4AAAAJ,0000-0000-0000-0000
Nicholas Geard,University of Melbourne,https://findanexpert.unimelb.edu.au/profile/432264-nic-geard,kf1S2P4AAAAJ,0000-0003-0069-2281
Nicholas Gibbins,University of Southampton,https://www.ecs.soton.ac.uk/people/nmg,umB6pHIAAAAJ,0000-0000-0000-0000
Nicholas H. Barton,IST Austria,https://ist.ac.at/research/research-groups/barton-group,LcuOHRwAAAAJ,0000-0000-0000-0000
Nicholas Hopper,University of Minnesota,https://www-users.cs.umn.edu/~hopper,4e2pnKYAAAAJ,0000-0003-2536-9587
Nicholas J. A. Harvey,University of British Columbia,http://www.cs.ubc.ca/~nickhar,xdTtK9IAAAAJ,0000-0000-0000-0000
Nicholas J. Hopper,University of Minnesota,https://www-users.cs.umn.edu/~hopper,4e2pnKYAAAAJ,0000-0000-0000-0000
Nicholas J. P. Race,Lancaster University,https://www.lancaster.ac.uk/scc/about-us/people/nicholas-race,pr6amF4AAAAJ,0000-0002-6870-8078
Nicholas John Paul Race,Lancaster University,https://www.lancaster.ac.uk/scc/about-us/people/nicholas-race,pr6amF4AAAAJ,0000-0000-0000-0000
Nicholas K. Taylor,Heriot-Watt University,https://www.hw.ac.uk/staff/uk/macs/nicholas-taylor.htm,NOSCHOLARPAGE,0000-0003-1268-9469
Nicholas Kalouptsidis,University of Athens,http://www.di.uoa.gr/eng/staff/1004,NOSCHOLARPAGE,0000-0000-0000-0000
Nicholas Kenelm Taylor,Heriot-Watt University,https://www.hw.ac.uk/staff/uk/macs/nicholas-taylor.htm,NOSCHOLARPAGE,0000-0000-0000-0000
Nicholas LaRacuente,Indiana University,https://luddy.indiana.edu/contact/profile/index.html?Nicholas_LaRacuente,2hYie3kAAAAJ,0000-0000-0000-0000
Nicholas Matragkas,University of York,https://www-users.cs.york.ac.uk/~nikos,Dvp7fNoAAAAJ,0000-0000-0000-0000
Nicholas Mattei,Tulane University,http://www2.tulane.edu/sse/cs/faculty/nicholas-mattei.cfm,bUAYDkIAAAAJ,0000-0002-3569-4335
Nicholas Miles Gibbins,University of Southampton,https://www.ecs.soton.ac.uk/people/nmg,umB6pHIAAAAJ,0000-0000-0000-0000
Nicholas R. Gans,University of Texas at Arlington,https://sites.google.com/view/nicholasrgans/home,aUtVm7wAAAAJ,0000-0003-3462-4199
Nicholas R. Jennings,Loughborough University,https://www.lboro.ac.uk/services/vco/smt/vc-prof-jennings,FX5CsuYAAAAJ,0000-0003-0166-248X
